Gestore;Matricola;Euro;Rimessa;Modello
ATAC;2129;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2130;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2131;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2132;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2133;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2134;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2135;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2136;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2137;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2138;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2139;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2140;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2141;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2142;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2143;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2144;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2145;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2146;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2147;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2148;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2149;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2150;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2151;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2152;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2153;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2154;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2155;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2156;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2157;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2158;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2159;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2160;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2161;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2162;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2163;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2164;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2165;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2166;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2167;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2168;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2169;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2170;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2171;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2172;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2173;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2174;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2175;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2201;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2202;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2203;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2204;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2205;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2206;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2207;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2208;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2209;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2210;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2211;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2212;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2213;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2214;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2215;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2216;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2217;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2218;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2219;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2220;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2221;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2222;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2223;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2224;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2225;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2226;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2227;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2228;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2229;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2230;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 3p
ATAC;2231;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2232;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2233;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2234;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2235;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2236;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2237;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2238;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2239;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2240;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2241;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 3p
ATAC;2301;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2302;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2303;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2304;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2305;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2306;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2307;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2308;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2309;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2310;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2311;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2312;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2313;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2314;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2315;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2316;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2317;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2318;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2319;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2320;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2321;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2322;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2323;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2324;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2325;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 2p
ATAC;2401;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2402;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2403;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2404;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2405;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2406;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2407;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2408;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2409;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2410;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2411;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2412;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2413;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2414;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2415;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2416;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2417;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2418;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2419;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2420;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2421;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2422;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2423;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2424;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2425;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2426;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2427;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2428;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2429;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2430;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2431;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2432;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2433;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2434;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2435;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2436;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2437;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2438;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2439;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2440;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2441;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2442;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2443;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2444;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2445;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2446;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2447;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2448;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2449;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2450;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2451;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2452;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2453;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2454;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2455;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2456;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2457;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2458;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2459;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2460;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2461;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2462;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2463;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2464;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2465;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2466;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2471;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2472;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2473;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2474;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2475;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2476;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2477;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2478;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2479;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2480;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2481;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2482;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2483;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2484;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2485;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2486;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2487;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2488;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2489;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2490;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2491;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2492;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2493;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2494;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2495;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2496;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2497;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2498;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2499;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2500;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2501;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2502;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2503;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2504;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2505;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2506;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2507;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2508;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2509;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2510;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2511;Metano Euro6;TorSapienza;IIA CITYMOOD 12M CNG 3p
ATAC;2512;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2513;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2514;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2515;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2516;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2517;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2518;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2519;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2520;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2521;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2522;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2523;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2524;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2525;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2526;Metano Euro6;TorPagnotta;IIA CITYMOOD 12M CNG 3p
ATAC;2601;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2602;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2603;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2604;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2605;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2606;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2607;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2608;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2609;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2610;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2611;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2612;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2613;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2614;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2615;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2616;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2617;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2618;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2619;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2620;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2621;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2622;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2623;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2624;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2625;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2626;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2627;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2628;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2629;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2630;Diesel Euro6;Grottarossa;IIA CITYMOOD 12M DIESEL 2p
ATAC;2631;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2632;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2633;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2634;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2635;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2636;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2637;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2638;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2639;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2640;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2641;Diesel Euro6;Acilia;IIA CITYMOOD 12M DIESEL 2p
ATAC;2642;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2643;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2644;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2645;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2646;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2647;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2648;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2649;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2650;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2651;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2652;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2653;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2654;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2655;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2656;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2657;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2658;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2659;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2660;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2661;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2662;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2663;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2664;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2665;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2666;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2667;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2668;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2669;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2670;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2671;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2672;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2673;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2674;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2675;Diesel Euro6;TorVergata;IIA CITYMOOD 12M DIESEL 2p
ATAC;2676;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2677;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2678;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
ATAC;2679;Diesel Euro6;Magliana;IIA CITYMOOD 12M DIESEL 2p
